munara	nomina
suargi	nomina
jenat	nomina
kamengkelan	nomina
kaatahan	nomina
mantega	nomina
kamewahan	nomina
mentri	nomina
bonteng	nomina
beureum	nomina
kayas	nomina
merak	nomina
merecon	nomina
pamerdika	nomina
kamerdikaan	nomina
pamerdikaan	nomina
kahalimpuan	nomina
mitoha	nomina
mesin	nomina
pamesinan	nomina
kageugeutan	nomina
mistina	nomina
kuduna	nomina
kamesuman	nomina
meter	nomina
meteran	nomina
mebel	nomina
milik	nomina
boga	nomina
kapimilik	nomina
kapamilikan	nomina
militer	nomina
kamiliteran	nomina
mimbar	nomina
impi	nomina
impen	nomina
eureup-eureup	nomina
hayang	nomina
minggon	nomina
saminggu	nomina
minoritas	nomina
pamentaan	nomina
pamenta	nomina
inuman	nomina
minyak	nomina
lisah	nomina
jalantah	nomina
paminyakan	nomina
kamiringan	nomina
kadengdekan	nomina
misal	nomina
misalna	nomina
contona	nomina
misan	nomina
elmu gaib	nomina
mitos	nomina
carita karuhun	nomina
kamitraan	nomina
mobil	nomina
model	nomina
pamoderenan	nomina
budak leutik	nomina
bangus	nomina
montir	nomina
kadontoan	nomina
monyong	nomina
moral	nomina
tata krama	nomina
etika	nomina
moralis	nomina
moto	nomina
tema	nomina
karuhun	nomina
muara	nomina
muhara	nomina
muatan	nomina
pamuatan	nomina
muadin	nomina
mubaleg	nomina
pamubadiran	nomina
kapamudaan	nomina
sababari	nomina
sagampang	nomina
satuju	nomina
kamupakatan	nomina
muajer	nomina
kamujuran	nomina
bopeng	nomina
mukena	nomina
cicing	nomina
dumuk	nomina
padumukan	nomina
mujijat	nomina
mumin	nomina
mimiti	nomina
kawit	nomina
mimitina	nomina
pamulyaan	nomina
kamulyaan	nomina
kamulusan	nomina
sungut	nomina
baham	nomina
pamunjulan	nomina
kamunjulan	nomina
pamunduran	nomina
kamunduran	nomina
kamungkaran	nomina
kamungkinan	nomina
kamurahan	nomina
murid	nomina
kaambekan	nomina
pamurnian	nomina
kamurnian	nomina
pamurtadan	nomina
kamurtadan	nomina
musola	nomina
careuh	nomina
cilaka	nomina
bebendon	nomina
cocoba	nomina
musik	nomina
usum	nomina
ngijih	nomina
muslihat	nomina
akal-akalan	nomina
reka	nomina
perdaya	nomina
pamusna	nomina
pamusnahan	nomina
kamusnaan	nomina
mustika	nomina
musawarah	nomina
mutiara	nomina
kualitas	nomina
aanjangan	nomina
aben	nomina
abir	nomina
acay	nomina
aceuk	nomina
acin	nomina
acing	nomina
acis	nomina
adonan-adonan	nomina
adonanana	nomina
adu	nomina
ade	nomina
agami	nomina
Ahad	nomina
ajag	nomina
ajeng	nomina
ajengan	nomina
akangna	nomina
akar	nomina
akarna	nomina
alasna	nomina
ama	nomina
amang	nomina
ambu	nomina
amparan	nomina
ancu	nomina
anggoan	nomina
anggrid	nomina
angkeut	nomina
angkeng	nomina
angsulan	nomina
arep	nomina
aseup	nomina
awan	nomina
awewena	nomina
awewenya	nomina
baal	nomina
babajeg	nomina
babakan	nomina
babalung	nomina
babatok	nomina
babon	nomina
bacot	nomina
badog	nomina
badut	nomina
baga	nomina
bagbagan	nomina
bagedor	nomina
bagean	nomina
bahayu	nomina
bajetah	nomina
bajeg	nomina
balabur	nomina
balangsiar	nomina
balarea	nomina
balay	nomina
balukang	nomina
banawasa	nomina
bandot	nomina
bangbung	nomina
bangsar	nomina
baranahan	nomina
bari	nomina
baros	nomina
baruncing	nomina
bas	nomina
basantara	nomina
basantawis	nomina
batik	nomina
baturna	nomina
bayongbong	nomina
bebegug	nomina
bebek	nomina
bebel	nomina
bebendul	nomina
bebengok	nomina
bebenguk	nomina
bebodoran	nomina
becek	nomina
becus	nomina
bedul	nomina
bekok	nomina
belis	nomina
belul	nomina
bengangun	nomina
beubeur	nomina
beuheula	nomina
beuheung pianakan	nomina
biang	nomina
bihari	nomina
bijanggut	nomina
bilatung	nomina
binihna	nomina
bintang	nomina
birit	nomina
bisa	nomina
bo'ol	nomina
boa	nomina
bobocos	nomina
bodin	nomina
bojo	nomina
bolor	nomina
bray	nomina
bubukuan	nomina
bubuyut	nomina
budah	nomina
buduk	nomina
bujal	nomina
bulu hayam	nomina
bumbu	nomina
bungur	nomina
bupati	nomina
bupatos	nomina
burayot	nomina
buri	nomina
buyur	nomina
bebeakan	nomina
bebeja	nomina
bebene	nomina
caang	nomina
caang sasih	nomina
cacangkir	nomina
caing	nomina
cak	nomina
calacah	nomina
cantigi	nomina
caratan	nomina
cengek	nomina
ceuhay	nomina
ceunah	nomina
ci	nomina
cicis	nomina
cikahampangan	nomina
cileuh	nomina
cipapang	nomina
cocooan	nomina
coleng	nomina
comro	nomina
corob	nomina
cucungik	nomina
cunduk rahayu	nomina
cungcurungan	nomina
cungur	nomina
cupat manggu	nomina
curug	nomina
ceker	nomina
dada	nomina
dalapan belas	nomina
dampal	nomina
dampal sampean	nomina
dampal suku	nomina
danas	nomina
dangdeur	nomina
danget	nomina
danget ieu	nomina
darmamurcaya	nomina
datu	nomina
dawuh	nomina
deudeuh	nomina
dite	nomina
dodonges	nomina
doger	nomina
domba	nomina
dora	nomina
dua belas	nomina
dua puluh hiji	nomina
duriat	nomina
duruk	nomina
dede	nomina
dehe	nomina
ember	nomina
emeng	nomina
eneng	nomina
enggon	nomina
engkang	nomina
engkin	nomina
enin	nomina
enen	nomina
eukeur	nomina
gaang	nomina
galih	nomina
galing	nomina
gambuh	nomina
gamparan	nomina
gandul	nomina
garila	nomina
garwa	nomina
gegeber	nomina
gegebing	nomina
gegembung	nomina
gelam	nomina
gelap	nomina
gending	nomina
gendul	nomina
genep belas	nomina
geni	nomina
gentra	nomina
getih	nomina
geubis	nomina
geureuha	nomina
goah	nomina
gobang	nomina
goblok	nomina
godin	nomina
gogobrog	nomina
gogodoh	nomina
gong	nomina
gori	nomina
gendot	nomina
hakaneun	nomina
haleuang	nomina
haleungheum	nomina
halis	nomina
hanca	nomina
hancengan	nomina
hapunten	nomina
haregu	nomina
hareupcatra	nomina
hargi	nomina
harigu	nomina
haruman	nomina
heunceut	nomina
hideng	nomina
hihid	nomina
honje	nomina
hui kumeli	nomina
hulu	nomina
huru bodas	nomina
Hyang	nomina
hendep	nomina
iasa	nomina
ilat	nomina
iler	nomina
imah	nomina
inang	nomina
ingkab	nomina
insan	nomina
iskola	nomina
itil	nomina
jagisuk	nomina
jajantung	nomina
jama	nomina
jamang	nomina
jami	nomina
jamuju	nomina
janggot	nomina
jangjawokan	nomina
jarhiji	nomina
jaro	nomina
jawura	nomina
jejebir	nomina
jelma na	nomina
jentik	nomina
jigong	nomina
jomantara	nomina
jubur	nomina
jukut	nomina
julang	nomina
Juma'ah	nomina
junti	nomina
juru hiber	nomina
jurung	nomina
kabayan	nomina
kacang mekah	nomina
kacang uci	nomina
kadang	nomina
kahitutan	nomina
kahuruan	nomina
kajang	nomina
kajang mastaka	nomina
kajineman	nomina
kakaban	nomina
kakang	nomina
kakarangge	nomina
kakasih	nomina
kalbu	nomina
kaliandra	nomina
kaluat	nomina
kalulusan	nomina
kamungsil	nomina
kandatan	nomina
kang	nomina
kanyeri	nomina
kapal hiber	nomina
kapal udara	nomina
kapiadi	nomina
kapiputra	nomina
kapirama	nomina
kapulaga	nomina
kapundung	nomina
kararangge	nomina
karet kebo	nomina
kasambi	nomina
kasay	nomina
kasintu	nomina
katapang	nomina
kawasa	nomina
kaway	nomina
kawijakan	nomina
kecer	nomina
kedep	nomina
keliki	nomina
kelikih	nomina
keling	nomina
Kemis	nomina
kening	nomina
kerepus	nomina
ketu	nomina
ki hiang	nomina
ki hujan	nomina
ki putri	nomina
kica-kica	nomina
kideup	nomina
kiih	nomina
kilemo	nomina
kitri	nomina
kokocoy	nomina
kokod	nomina
kolopak	nomina
koneng gede	nomina
kongkorong	nomina
konyal	nomina
kopo	nomina
koreng	nomina
kosambi	nomina
kotok	nomina
krenda	nomina
ku margi	nomina
ku sabab	nomina
kujang kijang	nomina
kulit kai	nomina
Kurea	nomina
kuris	nomina
kuwung-kuwung	nomina
kehed	nomina
kejo	nomina
kerod salawe	nomina
laga	nomina
lahir	nomina
lalangse	nomina
lambut	nomina
lambe	nomina
lampah	nomina
lampuyang	nomina
lancingan	nomina
landepan	nomina
langgukan	nomina
lanjang	nomina
latar	nomina
lawet	nomina
layung	nomina
lebak	nomina
lege	nomina
lelet	nomina
lembah	nomina
lentong	nomina
lepus	nomina
leuleueur	nomina
liang heunceut	nomina
lianna	nomina
Libanon	nomina
lilinieun	nomina
lima belas	nomina
limus	nomina
lingsu	nomina
lisa	nomina
longser	nomina
lubuk	nomina
ludah	nomina
lumur	nomina
lelepen	nomina
lember	nomina
lengkob	nomina
malim	nomina
maling	nomina
mamang	nomina
manah	nomina
mang	nomina
mangkara	nomina
mangkukna	nomina
mantang	nomina
mantas	nomina
manten	nomina
margi	nomina
marurangkalih	nomina
masalih	nomina
masigit	nomina
mata	nomina
matapoe	nomina
medem	nomina
mega mendung	nomina
menantu	nomina
mertua	nomina
Minggon	nomina
Minggu	nomina
mokla	nomina
mukla	nomina
mungkal	nomina
muray	nomina
nagari	nomina
neng	nomina
ngaruy	nomina
nu	nomina
nyungcung	nomina
nenen	nomina
obin	nomina
olahragi	nomina
olol	nomina
olet	nomina
ombroh	nomina
opat belas	nomina
pabukon	nomina
padaharan	nomina
padog	nomina
pagulingan	nomina
paha	nomina
pajuaran	nomina
palabuan udara	nomina
palabuhan	nomina
palajaran	nomina
palanggaran	nomina
palanggeran	nomina
palatih	nomina
palawangan	nomina
palih	nomina
palika	nomina
paling	nomina
pamahaman	nomina
pamasaran	nomina
pamatang	nomina
pameunteu	nomina
pamikiran	nomina
pamilu	nomina
pamoloran	nomina
pamondokan	nomina
panangan	nomina
panaratas	nomina
panawaran	nomina
pancing	nomina
pangampih	nomina
panganggo	nomina
pangaos	nomina
pangaosan	nomina
pangapung	nomina
pangawulaan	nomina
pangcalikan	nomina
pangdiukan	nomina
pangersa	nomina
panget	nomina
pangheesan	nomina
panginang	nomina
panginten	nomina
pangira	nomina
pangkuleman	nomina
panglinggihan	nomina
pangpung	nomina
pangruru	nomina
pangsarean	nomina
pangwangunan	nomina
panon poe	nomina
panuding	nomina
pane	nomina
paok	nomina
papacang	nomina
papagah	nomina
papagon	nomina
parios	nomina
pariuk	nomina
pasarean	nomina
patarosan	nomina
patu	nomina
patuangan	nomina
pekarang	nomina
pengker	nomina
perantawis	nomina
perwata	nomina
peupeujeuh	nomina
peureuh	nomina
pinareut	nomina
pipi	nomina
pira	nomina
pitandaklancaneun	nomina
piwarang	nomina
piwulang	nomina
poleng	nomina
polo	nomina
poe hareup	nomina
pramuseuweu	nomina
pucus	nomina
puhu	nomina
pulo	nomina
pun aki	nomina
pun alo	nomina
pun biang	nomina
pun bibi	nomina
pun bojo	nomina
pun incu	nomina
pun lanceuk	nomina
pun nini	nomina
pun paman	nomina
punday	nomina
pundut	nomina
pungkur	nomina
puntang	nomina
punten	nomina
pupuk	nomina
pupur	nomina
purusa	nomina
puspa	nomina
pean	nomina
pepeng	nomina
radang	nomina
raksukan	nomina
baranang	nomina
ranggon	nomina
raramat	nomina
rarasaan	nomina
rarawis	nomina
Rebo	nomina
reog	nomina
rereng kujang	nomina
reueuk	nomina
reuma	nomina
riak	nomina
rohaka	nomina
rorompok	nomina
ruhak	nomina
rumbah	nomina
rundayan	nomina
ruruncang	nomina
rebu	nomina
renghap	nomina
reregan	nomina
sabakingking	nomina
sabda	nomina
sabet	nomina
sabudeureunna	nomina
sada	nomina
sadidinten	nomina
sajuta	nomina
salah sahiji	nomina
salah sawios	nomina
salapan belas	nomina
Salasa	nomina
salira	nomina
salosin	nomina
sametan	nomina
samilyar	nomina
sampayan	nomina
sampeureun	nomina
sampurasun	nomina
sanggem	nomina
sangko	nomina
sangketan	nomina
Saptu	nomina
sapuluh rebu	nomina
sarah	nomina
saratus	nomina
saratus rebu	nomina
saraya	nomina
sarung cagak	nomina
sarebu	nomina
sasatoan	nomina
sasatron	nomina
sasih	nomina
saur	nomina
sekar	nomina
selong	nomina
sengker	nomina
Senen	nomina
sereh	nomina
sesepeun	nomina
seuweu	nomina
seuweu-siwi	nomina
siduk	nomina
siksik	nomina
sima	nomina
simabdi	nomina
simbar	nomina
singkah	nomina
singkir	nomina
sirit	nomina
sisikilir	nomina
soanten	nomina
sobong	nomina
somah	nomina
sompral	nomina
sosi	nomina
sosog	nomina
srangenge	nomina
suanten	nomina
subaya	nomina
suhun	nomina
suhunan	nomina
sulbi	nomina
suluh	nomina
sungkelang	nomina
surundeng	nomina
susuhunan	nomina
suwagi	nomina
serang	nomina
sewang	nomina
tabe	nomina
tai kotok	nomina
tajuk	nomina
takokak	nomina
talapak suku	nomina
tampekan	nomina
tanaga	nomina
tanaga jero	nomina
tanagi	nomina
tanagi lebet	nomina
tangan	nomina
tanggay	nomina
tangkepan	nomina
tangkurak	nomina
taraju	nomina
tawis asta	nomina
teda	nomina
tekokak	nomina
tekotok	nomina
telur	nomina
tengen	nomina
tenggerok	nomina
tenggerokan	nomina
teteh	nomina
tetengger	nomina
teundeun	nomina
tiasa	nomina
tihang kopeah	nomina
tihul	nomina
tijah	nomina
tikotok	nomina
tilad	nomina
tilok	nomina
tilu belas	nomina
timbal	nomina
timbalan	nomina
tineung	nomina
titihan	nomina
tonggong	nomina
torogan	nomina
toel	nomina
tuang ibu	nomina
tuang istri	nomina
tuang rama	nomina
tuang rayi	nomina
tujuh belas	nomina
tujuh ratus	nomina
tukangeun	nomina
tulad	nomina
tumblegan	nomina
tumbung	nomina
tunggangeun	nomina
tunggir	nomina
tungkak	nomina
turuh	nomina
tutunggul	nomina
tekas	nomina
tetesan	nomina
tv	nomina
udel	nomina
udul	nomina
ules	nomina
uncal	nomina
unggel	nomina
uni	nomina
untap	nomina
urang	nomina
urug	nomina
utun	nomina
uyut	nomina
wahanten	nomina
waler	nomina
walirang	nomina
waliwis	nomina
wanara	nomina
wanceuy	nomina
wangkid	nomina
wanoja	nomina
waos	nomina
warsih	nomina
waruga	nomina
wastra	nomina
wastra Nusantara	nomina
wayah	nomina
wedidang	nomina
welas	nomina
wewetengan	nomina
wisesa	nomina
wuwung	nomina
yasa	nomina
ea	nomina
ejrahan	nomina
elang	nomina
empang	nomina
es	nomina
ese	nomina
ewang	nomina
ewe	nomina
aneka	numeralia
rupa-rupa	numeralia
opat	numeralia
dalapan	numeralia
dua	numeralia
saparapat	numeralia
genep	numeralia
hiji	numeralia
esa	numeralia
sajuta	numeralia
mangjuta-juta	numeralia
kali	numeralia
sakeupeul	numeralia
salengkah	numeralia
lima	numeralia
nol	numeralia
aneka ragam	numeralia
sababaraha	numeralia
per	numeralia
kahiji	numeralia
mimiti	numeralia
sagala	numeralia
sakabeh	numeralia
sadaya	numeralia
sakumna	numeralia
salapan	numeralia
sakuliah	numeralia
kabeh	numeralia
sadayana	numeralia
mangtaun-taun	numeralia
satengah	numeralia
tilu	numeralia
tiluan	numeralia
pertilu	numeralia
sapertilu	numeralia
katilu	numeralia
katiluna	numeralia
katilu-tiluna	numeralia
tilu-tiluna	numeralia
triliun	numeralia
triliunan	numeralia
tujuh	numeralia
tunggal	numeralia
mangminggu-minggu	numeralia
dua likur	numeralia
duaan	numeralia
enol	numeralia
genep ratus	numeralia
kalih	numeralia
sabelas	numeralia
saketi	numeralia
sakodi	numeralia
sakur	numeralia
salaksa	numeralia
salawe	numeralia
salayan	numeralia
salikur	numeralia
saniskanten	numeralia
saniskara	numeralia
sapuluh	numeralia
saraju	numeralia
sawatara	numeralia
sawatawis	numeralia
sawidak	numeralia
sawios	numeralia
saese	numeralia
selapan	numeralia
siki	numeralia
sugri	numeralia
talu	numeralia
tilu likur	numeralia
ngeunaan	partikelPenegas
aduh	partikelPenegas
duh	partikelPenegas
sangkan	partikelPenegas
supaya	partikelPenegas
supados	partikelPenegas
supanten	partikelPenegas
alhamdulillah	partikelPenegas
hasilna	partikelPenegas
landian	partikelPenegas
sigana	partikelPenegas
teu disangka-sangka	partikelPenegas
amin	partikelPenegas
amit-amit	partikelPenegas
saupama	partikelPenegas
lamun	partikelPenegas
upami	partikelPenegas
komo	partikelPenegas
astagfirullah	partikelPenegas
atawa	partikelPenegas
atanapi	partikelPenegas
sacara	partikelPenegas
jeung	partikelPenegas
sareng	partikelPenegas
tina	partikelPenegas
ti	partikelPenegas
ti tadi	partikelPenegas
tibatan	partikelPenegas
kango	partikelPenegas
reujeung	partikelPenegas
jeung saha	partikelPenegas
ka hareup	partikelPenegas
di	partikelPenegas
wungkul	partikelPenegas
ngantep	partikelPenegas
ukur 	partikelPenegas
ka	partikelPenegas
nepi	partikelPenegas
dugi	partikelPenegas
jalaran	partikelPenegas
enya	partikelPenegas
muhun	partikelPenegas
nyaeta	partikelPenegas
upama	partikelPenegas
sabab	partikelPenegas
lantaran	partikelPenegas
margi	partikelPenegas
sakuriling	partikelPenegas
jaga	partikelPenegas
engke	partikelPenegas
keur	partikelPenegas
pikeun	partikelPenegas
nalika	partikelPenegas
waktu	partikelPenegas
saat	partikelPenegas
lain	partikelPenegas
sejen	partikelPenegas
sanes	partikelPenegas
namung	partikelPenegas
ngan	partikelPenegas
ku	partikelPenegas
mangka	partikelPenegas
kusabab	partikelPenegas
malahan	partikelPenegas
hayu	partikelPenegas
tapi	partikelPenegas
sanajan	partikelPenegas
dina	partikelPenegas
padahal	partikelPenegas
demi	partikelPenegas
per	partikelPenegas
saking	partikelPenegas
bari	partikelPenegas
sedengkeun	partikelPenegas
nepi ka	partikelPenegas
sakira	partikelPenegas
sugan	partikelPenegas
sakirana	partikelPenegas
salian	partikelPenegas
sarta	partikelPenegas
saheulanan	partikelPenegas
ngadalingding	partikelPenegas
siga	partikelPenegas
sapertos	partikelPenegas
saenggeus	partikelPenegas
saenggeusna	partikelPenegas
mung	partikelPenegas
kanggo	partikelPenegas
mung pikeun	partikelPenegas
ming kanggo	partikelPenegas
jalan	partikelPenegas
liwat	partikelPenegas
sanaos	partikelPenegas
nya	partikelPenegas
nu	partikelPenegas
angot	partikelPenegas
antep	partikelPenegas
atuh	partikelPenegas
cuang	partikelPenegas
dawuh dalem	partikelPenegas
encan	partikelPenegas
hageuy	partikelPenegas
heueuh	interjeksi
jih	partikelPenegas
kalagian	partikelPenegas
laju	partikelPenegas
mantak	partikelPenegas
masing	partikelPenegas
matak	partikelPenegas
mesing	partikelPenegas
mesingkeun	partikelPenegas
misah	partikelPenegas
najan	partikelPenegas
nam	partikelPenegas
sabot	partikelPenegas
samentawis	partikelPenegas
sinanteneun	partikelPenegas
sinarieun	partikelPenegas
soteh	partikelPenegas
soten	partikelPenegas
sumawona	partikelPenegas
sumawonten	partikelPenegas
sumuhun	partikelPenegas
sumuhun dawuh	partikelPenegas
teh	partikelPenegas
upadi	partikelPenegas
kuring	pronomina
abdi	pronomina
sia	pronomina
maneh	pronomina
anjeun	pronomina
naon	pronomina
dewek	pronomina
ti mana	pronomina
ti palih dinya	pronomina
ti dinya	pronomina
ti palih dieu	pronomina
ti dieun	pronomina
kitu 	pronomina
saperti kitu	pronomina
manehna	pronomina
anjeunna	pronomina
ieu	pronomina
itu	pronomina
urang	pronomina
maneh	pronomina
iraha	pronomina
mana	pronomina
hare-hare	pronomina
napsi-napsi	pronomina
maranehna	pronomina
ditu	pronomina
salaku	pronomina
sorangan	pronomina
saha	pronomina
dieu	pronomina
aa	pronomina
aang	pronomina
abah	pronomina
abdi dalem	pronomina
abdi gusti	pronomina
abdi sadaya	pronomina
abi	pronomina
aing	pronomina
ama	pronomina
andika	pronomina
apa	pronomina
aranjeun	pronomina
aranjeunna	pronomina
arurang	pronomina
babeh	pronomina
cuang	pronomina
dampal dalem	pronomina
dampal gamparan	pronomina
dampal gusti	pronomina
dararia	pronomina
daria	pronomina
di dia	pronomina
di dieu	pronomina
di dinya	pronomina
di ditu	pronomina
di endi	pronomina
di manten	pronomina
di mendi	pronomina
dia	pronomina
didieu	pronomina
didinya	pronomina
dinih	pronomina
eta	pronomina
gamparan	pronomina
haridep	pronomina
hidep	pronomina
hidep sarerea	pronomina
ilaing	pronomina
inyana	pronomina
jidaeud	pronomina
juragan	pronomina
ka endi	pronomina
ka mana	pronomina
ka mendi	pronomina
kami	pronomina
kandi	pronomina
karita	pronomina
kieu	pronomina
kita	pronomina
mamah	pronomina
kamana	pronomina
mantenna	pronomina
maraneh	pronomina
nyana	pronomina
nyaneh	pronomina
nyanehna	pronomina
nyaraneh	pronomina
nyinaon	pronomina
palih dieu	pronomina
palih ditu	pronomina
pribados	pronomina
pun bapa	pronomina
sabaraha	pronomina
salira	pronomina
sanaon	pronomina
sararia	pronomina
saria	pronomina
silaing	pronomina
sim kuring	pronomina
sim kuring sadaya	pronomina
ti endi	pronomina
ti mendi	pronomina
tindi	pronomina
yeuh	pronomina
mangabad-abad	verba
ngalanggengkeun	verba
ngantep	verba
ngingkeun	verba
boga lanceuk lalaki	verba
wulu	verba
wudu	verba
abdas	verba
abdi	verba
budak beulian	verba
abid	verba
ngabdi	verba
ngawula	verba
ngabakti	verba
ngabaktikeun	verba
ngabdikeun	verba
boga abjad	verba
ngabjad	verba
ngabjadkeun	verba
merelekeun aksara	verba
ngesahkeun	verba
absen	verba
ngabsen	verba
ngalebu	verba
ngalebuan	verba
ngalebukeun	verba
ngacak	verba
boga acara	verba
nyieun acara	verba
ngayakeun acara	verba
ngacarakeun	verba
ngaci	verba
ngaco	verba
palire	verba
pirosea	verba
malire	verba
mirosea	verba
merhatikeun	verba
aya	verba
diaya-ayakeun	verba
ngayakeun	verba
aya di	verba
nyaeta	verba
boga adat	verba
ngabiasakeun	verba
ngabogaan adi	verba
nganggap adi	verba
nindak perkara	verba
mutus perkara	verba
pangadilna	verba
boga kaadilan	verba
ngadonan	verba
ngadopsi	verba
mulung anak	verba
paadu	verba
ngadu	verba
ngadukeun	verba
ngaduk	verba
ngagalokeun	verba
ngadukkeun	verba
ngaduk-ngaduk	verba
kaaduk	verba
pacampur aduk	verba
nganut agama	verba
ngagem agama	verba
ngagulkeun	verba
nyombongkeun	verba
ngagungkeun	verba
boga pangabisa	verba
neuleuman hiji elmu	verba
ngaebkeun	verba
nyaian	verba
boga pangairan	verba
kacaian	verba
ngaajaibkeun	verba
ngajak	verba
nindak	verba
legeg	verba
ngaktipkeun	verba
ngagiatkeun	verba
ngakuran	verba
ngakurkeun	verba
merean alamat	verba
ngaalamatkeun	verba
ngalap	verba
ngamparan	verba
ngamparkeun	verba
diampar	verba
boga amparan	verba
diamparan	verba
boga alesan	verba
marabotan	verba
marabotkeun	verba
ngamangpaatkeun	verba
nyieun ketepel	verba
pindah	verba
ganti	verba
robah	verba
mindah	verba
mindahkeun	verba
cara mindahkeun	verba
ngalihkeun aksara	verba
ngalihkeun basa	verba
alim	verba
tutup	verba
nutupan	verba
ngalir	verba
ngocor	verba
ngaliran	verba
ngocoran	verba
ngalirkeun	verba
ngocorkeun	verba
mopohokeun	verba
nembongkeun	verba
kaalun	verba
ngalun	verba
ngalur	verba
ngamalkeun	verba
ngamankeun	verba
leuwih aman	verba
ngaamanatkeun	verba
mere amanat	verba
nepikeun amanat	verba
nitenan	verba
ngambang	verba
ngambang-ngambang	verba
kaambang	verba
ngambek	verba
cokot	verba
bantun candak	verba
nyokot	verba
nyandak	verba
nyokotan	verba
nyandakan	verba
nyokotkeun	verba
nyandakkeun	verba
kacokot	verba
kacandak	verba
boga kahayang	verba
ambles	verba
rugrug	verba
ambrug	verba
ngarugrugkeun	verba
ngambrugkeun	verba
ngapung	verba
ngapungkeun	verba
kaapung-apung	verba
ngamen	verba
ngaminan	verba
ngaminkeun	verba
ngahampelas	verba
ngahampelasan	verba
ngamplopan	verba
ngamplopkeun	verba
hampura	verba
ngampunan	verba
ngampunkeun	verba
dihampura	verba
ngamputasi	verba
kaamputasi	verba
amuk	verba
ambek	verba
ngamuk	verba
ngamukkeun	verba
paamuk-amuk	verba
ngajuru	verba
babar	verba
nganggap anak	verba
ancam	verba
ngancam	verba
kaancam	verba
ngawahan	verba
ngaupamakeun	verba
ngandelkeun	verba
ngangen-ngangen	verba
ngangenkeun	verba
ngangen-ngangenkeun	verba
kaangen-angen	verba
boga angen-angen	verba
nganggap	verba
ngareken	verba
boga anggapan	verba
nganggar	verba
nganggarkeun	verba
ngunggeuk	verba
unggeuk-unggeukan	verba
kaunggeuk-unggeuk	verba
nganggur	verba
ngangin	verba
nganginan	verba
kaangin	verba
kaangin-angin	verba
angka	verba
angkara	verba
murka	verba
angkara murka	verba
angkasa	verba
awang-awang	verba
langit	verba
angkasawan	verba
angkat	verba
ngangkat	verba
ngangkat-ngangkat	verba
ngangkatan	verba
ngangkatkeun	verba
angkut	verba
ngangkut	verba
ngangkutan	verba
angon	verba
ngangon	verba
ngangsur	verba
cicil	verba
nyicil	verba
ngangsurkeun	verba
nyicilkeun	verba
aniaya	verba
nganiaya	verba
nganiayaan	verba
kaaniaya	verba
kahayang	verba
anjang	verba
nganjang	verba
anjang karya	verba
anjangsono	verba
ngaclok	verba
usul	verba
saran	verba
ngusul	verba
ngusulan	verba
nyarankeun	verba
ngusulkeun	verba
anteur	verba
jajap	verba
nganteur	verba
nganteuran	verba
nganteurkeun	verba
ngantara	verba
nganugerahan	verba
nganugerahkeun	verba
agem	verba
anyam	verba
naon-naon	verba
kunaon	verba
nganaonkeun	verba
dempet	verba
aplus	verba
ngajenan	verba
ngambangkeun	verba
kaambang-ambang	verba
ngarambang	verba
ngararambang	verba
ngarah	verba
ngarahkeun	verba
arahna	verba
aya arahna	verba
arakan	verba
iring-iringan	verba
ngarak	verba
arak-arakan	verba
ngarang	verba
ngarit	verba
boga ambeu nu seungit	verba
ngarih	verba
ngarsip	verba
ngarsipkeun	verba
ngartikeun	verba
hartina	verba
ngandung harti	verba
balayar	verba
lalayaran	verba
asah	verba
ngasalkeun	verba
asalna	verba
ngasem	verba
ngaseman	verba
ngasemkeun	verba
ngahaseupan	verba
haseupan	verba
ngasaskeun	verba
ngasinan	verba
ngasinkeun	verba
ngasing	verba
ngasingkeun	verba
mencil	verba
istirahat	verba
ngaso	verba
asong	verba
ngasong	verba
ngasongkeun	verba
ngaspal	verba
kaaspal	verba
aspalan	verba
ngaasramakeun	verba
boga asrama	verba
asuh	verba
didik	verba
abus	verba
lebet	verba
meresan	verba
bisa diberesan	verba
ngatur	verba
ngaturkeun	verba
beres	verba
ngawas	verba
ngawaskeun	verba
kaawas	verba
ngayak	verba
ngayap	verba
ayun-ayunan	verba
ngayun	verba
ngayunkeun	verba
nyiksa	verba
ngahukum	verba
sirung	verba
cabangan	verba
ngabogaan cabang	verba
loba cabangna	verba
nyabang	verba
nyoehkeun	verba
nyoeh-nyoeh	verba
nyoeknyoek	verba
nyoekkeun	verba
kasoehkeun	verba
kasoekkeun	verba
nyabul	verba
ngagadabah	verba
ngagunasika	verba
nyabut	verba
nyabutan	verba
kacabut	verba
tatoan	verba
nyacag	verba
cacar	verba
nyempad	verba
nyarekan	verba
nyawad	verba
cacingan	verba
nyadangkeun	verba
nyerepan	verba
cagakan	verba
cahayaan	verba
leeh	verba
sanggup	verba
mampuh	verba
pinter	verba
maher	verba
ngobrol	verba
ngawangkong	verba
paguneman	verba
nyakar	verba
silihcakar	verba
nyapluk	verba
ngawengku	verba
kawengku	verba
nyalonkeun	verba
ngaregepkeun	verba
godegan	verba
mecut	verba
alung	verba
piceun	verba
ngalungkeun	verba
miceun	verba
ngabalangkeun	verba
kaalungkeun	verba
kapiceun	verba
kabalangkeun	verba
nyampur	verba
pacampur	verba
pagalo	verba
nyalampur	verba
nyampuran	verba
pipilueun	verba
nyampurkeun	verba
kacampur	verba
campur aduk	verba
samakbruk	verba
ngagambarkeun	verba
nyandu	verba
